
办理对建设工程项目报建的许可住宅修缮工程的流程是什么,建设工程项目报建的许可住宅修缮工程办理方法,办理对建设工程项目报建的许可（住宅修缮工程）的流程如下~\n（一）预审流程：\n1.网上申请：由实施单位使用企业数字证书登录上海市建筑建材业网站住宅修缮工程页面报建窗口，据实填写“上海市建设工程报建表（住宅修缮工程）”，并上传，获得报建网上项目申请编号。实施单位电话告知区住宅修缮中心。\n2.网上预审：区住宅修缮中心网上审核实施单位填写的报件内容，在实施单位上传之日后的三个工作日内，电话告知实施单位修改意见。\n3.受理收件：实施单位根据修改意见进行修改后，打印“上海市建设工程报建表（住房修缮工程）”，并持由实施单位法定代表人签字和加盖公章的报建表及所需提交的书面材料，至业务受理窗口，收件，出具回执。\n（二）窗口流程：\n1.申请人至徐汇行政服务中心窗口提交申请材料。窗口对提供申请材料齐全、符合规定形式的，决定受理；窗口送材料至住宅修缮中心处。\n2.对提供申请材料符合规定形式的经办人签字、住宅修缮中心主任签字并盖章。\n3.根据决定结果制作许可文书并送达申请人。,TRUE
办理从业人员信息采集要交什么材料？,从业人员信息采集办理材料,（一）本市企业\n1.身份证\n2.学历证书、学位证书及职称证书扫描件（扫描件上传至上海市住房和城乡建设管理委员会门户网站，网址：http://www.shjjw.gov.cn)网上办事大厅）\n3.“签名信息采集表”扫描件（下载后在签名框内，亲笔填写本人常用手写签名，填写完毕后扫描上传至上海建筑建材业网站(www.ciac.sh.cn)网上办事大厅）\n（二）外省市进沪企业\n1.身份证\n2.学历证书、学位证书及职称证书扫描件（扫描件上传至上海建筑建材业网站网上办事大厅）\n3.“签名信息采集表”扫描件（下载后在签名框内，亲笔填写本人常用手写签名，填写完毕后扫描上传至上海市住房和城乡建设管理委员会门户网站网上办事大厅,TRUE
办理对建设工程项目报建的许可住宅修缮工程的条件是什么,建设工程项目报建的许可住宅修缮工程办理条件,需要满足以下条件才能办理哦~\n1.建设单位取得相应的建设工程立项或批准文件；\n2.有法人资格或者系依法成立的其他组织；\n3.有与建设工程相适应的资金或者资金来源；\n4.依法必须进行招标发包的项目，建设单位如不委托招标代理单位，自行组织招标的，建设单位应当具有与建设工程管理相适应的专业技术人员和管理人员；\n5.法律、法规规定的其他条件；\n6.建设单位专业技术人员和管理人员的备案手续在报建时一并办理。,TRUE
实施方案居民告知情况总表怎么获得呢？,实施方案居民告知情况总表拿办理材料地点,请点击以下链接获取哦，网址为：http://xzfwzx.xuhui.gov.cn/xzfwzx/lawGuide.action?affairNo=c954f82a-9d49-4591-a8f7-f77dce48be4a,TRUE
办理对建设工程项目报建的许可住宅修缮工程有什么用,建设工程项目报建的许可住宅修缮工程办理效力,具有法律效力，根据《上海市人民政府办公厅关于转发市住房保障房屋管理局、市建设交通委制订的<上海市住宅修缮工程管理办法>的通知》（沪府办发〔2013〕69号）第七条规定：由实施单位填报《上海市建设工程报建表（住宅修缮工程）》，并准备工程报建需提供的有关材料，向区（县）住房保障房屋管理局办理工程报建手续，区（县）住房保障房屋管理局审核后，取得上海市住宅修缮工程项目编码和《上海市建设工程建管程序告知单（住宅修缮工程）》后，区（县）住宅修缮工程行政管理部门方可按职责实施招标投标、合同备案、施工许可、竣工验收备案等管理。,TRUE
办理危险废物管理（转移）计划网上注册和申报备案是什么意思？,危险废物管理转移计划网上注册和申报备案定义,危险废物是指列入国家危险废物名录或者根据国家规定的危险废物鉴别标准和鉴别方法认定的具有危险特性的废物。这个要通过相关部门的检验才能明确。请点击以下链接了解危险废物：https://baike.baidu.com/item/%E5%8D%B1%E9%99%A9%E5%BA%9F%E7%89%A9/5509933,FALSE
什么时候可以知道办理道路挖掘夜间施工备案的审核结果,道路挖掘夜间施工备案审核时间,两个工作日便可以知道审核结果哦（从交完材料的次日工作日起算）~,TRUE
社会组织住所税务变更要哪些材料,社会组织住所税务变更办理材料,请登陆“上海网上税务局”（网址：https://www.tax.sh.gov.cn/xbwt/bsdt/login.jsp?tourl=%252Fxbwt%252Fsssx%252Fsssx02%255FSSSXflCtrl-initView.pfv）进行信息填报。,TRUE
法人委托授权书有特定的格式吗？,法人委托授权书要求,,FALSE
环评批复是什么意思哦？,环评批复定义,环评许可，全称为建设项目环境影响评价文件的审批，是指对规划和建设项目实施后可能造成的环境影响进行分析、预测和评估，提出预防或者减轻不良环境影响的对策和措施，进行跟踪监测的方法与制度。\n通俗说就是分析项目建成投产后可能对环境产生的影响，并提出污染防治对策和措施。,FALSE
办理对建设工程项目报建的许可住宅修缮工程之后在哪里查询结果？,建设工程项目报建的许可住宅修缮工程查询地点,可以电话查询办理结果哦~可拨打（021）64339470查询审批结果。,TRUE
企业性质证明材料是什么,企业性质证明材料定义,根据企业实际情况提供一种或一种以上：工商局档案室出具的档案机读材料、外商投资企业批准证书、台港澳侨投资企业批准证书、中国证券登记结算有限责任公司出具的有关证明等其他具有能证明企业现时性质且具有法定证明效力的材料。,TRUE
法定代表人委托书怎么获得呢？,法定代表人委托书拿办理材料地点,区住宅中心提供样张，去区住宅中心领取哦~,TRUE
危险废物管理（转移）计划网上注册和申报备案有什么用？,危险废物管理转移计划网上注册和申报备案办理效力,办理危险废物管理（转移）计划网上注册和申报备案可以帮助你合法的处理或转移危险废物哦！,TRUE
危险废物管理（转移）计划网上注册和申报备案的时间是什么时候,危险废物管理转移计划网上注册和申报备案办理时间,常年受理哦~,FALSE
依申请注销需要哪些材料,依申请注销办理材料,“依申请注销”——就是依据您想注销的项目提出申请哦~以下为例，可以注销A技术开发合同B技术转让合同C技术咨询合同D技术服务合同。,FALSE
上哪领取办理结果危险废物管理转移计划网上注册和申报备案,危险废物管理转移计划网上注册和申报备案领证地点,地点：徐汇区行政服务中心1号楼（南宁路969号）。\n时间：周二和周四下午1:30-16:30。,FALSE
企业生产经营地址变化税务变更要哪些材料,企业生产经营地址变化税务变更办理材料,1.变更税务登记表\n2.营业执照\n3.身份证\n4.投资单位“一照一码”营业执照\n5.投资人身份证，原件复印件各一份\n6.外商投资企业批准证书\n7.章程，原件复印件各一份,FALSE
可以给我一份用户注册申请表吗,用户注册申请表有模板吗,用户申请表需要到窗口自行领取哦~\n（一）窗口咨询：\n咨询地址：上海市徐汇区南宁路969号徐汇区行政服务中心窗口\n（二）电话咨询（021）24092222*2231,TRUE
办理危险废物管理（转移）计划网上注册和申报备案在材料在哪里获取,危险废物管理转移计划网上注册和申报备案拿办理材料地点,地点：徐汇区行政服务中心1号楼（南宁路969号）。\n时间：周二和周四下午1:30-16:30。,TRUE
办理道路挖掘夜间施工去哪里办理,道路挖掘夜间施工备案领证地点,地址：徐汇区行政服务中心（南宁路969号）\n时间：星期一至星期五  9:00-11:00，13:30-16:30（法定节假日除外）,TRUE
办理对建设工程项目报建的许可的条件是什么？,对建设工程项目报建的许可办理条件,办理对建设工程项目报建的许可需要满足以下条件哦~\n1.建设单位取得相应的建设工程立项或批准文件；\n2.有法人资格或者系依法成立的其他组织；\n3.有与建设工程相适应的资金或者资金来源；\n4.依法必须进行招标发包的项目，建设单位如不委托招标代理单位，自行组织招标的，建设单位应当具有与建设工程管理相适应的专业技术人员和管理人员；\n5.法律、法规规定的其他条件。\n6.建设单位专业技术人员和管理人员的备案手续在报建时一并办理。,TRUE
办理道路挖掘夜间施工备案的有效期是多长时间？,道路挖掘夜间施工备案有效期,办理挖掘城市道路许可一次最长10天哦~申请单位超过10天工期，必须10天申请一次哦~,FALSE
我单位办理危险废物管理（转移）计划网上注册和申报备案需要满足哪些条件才能办理？,危险废物管理转移计划网上注册和申报备案办理条件,需要具备以下条件：\n1、申请人有营业执照；\n2、有符合国家或者地方环境保护标准和安全要求的包装工具，中转和临时存放设施、设备；\n3、有防雨、防渗的运输工具；\n4、有保证危险废物经营安全的规章制度、污染防治措施和事故应急救援措施；\n5、明确危险废物最终合法处置去向；\n6、符合法律、法规、规章规定的其他要求。,FALSE
办理危险废物管理（转移）计划网上注册和申报备案需要缴费吗？,危险废物管理转移计划网上注册和申报备案价格,该事项不收任何费用哦~,TRUE
办理道路挖掘夜间施工备案的作用是什么,道路挖掘夜间施工备案办理效力,根据《上海市建设工程夜间施工许可和备案审查管理办法》规定，重点区域内，除抢修抢险以外，因特殊工序或特殊原因确需在夜间22时至次日早晨6时从事房屋类建筑施工的单位，应当根据本办法相关规定向市环保局办理夜间施工许可手续。一般区域内，建筑工程夜间施工许可按照《上海市环境保护条例》及相关规定执行并办理相关手续。,TRUE
能给我一份《市政、管线及轨道交通类工程夜间施工作业备案申请表》样例吗,市政管线及轨道交通类工程夜间施工作业备案申请表有模板吗,模板链接（http://xzfwzx.xuhui.gov.cn/xzfwzx/lawGuide.action?affairNo=a21f115d-a842-4fc6-897f-2314f42f481e）,TRUE
挖掘城市道路许可需要满足哪些条件才能办理？,挖掘城市道路许可办理条件,办理挖掘城市道路许可需要满足以下条件哦\n1.因工程建设或者设置相关设施需要挖掘城市道路；\n2.该申请未超出掘路控制总量；\n3.申请挖掘区管城市道路的，掘路工程需已列入上海市综合掘路计划；\n4.申请单位提供的施工组织设计方案和征得公安交通管理部门同意的交通组织方案均符合要求；\n5.掘路申请符合掘路技术规范和规程。,TRUE
办理危险废物管理转移计划网上注册和申报备案得到的是什么证件,危险废物管理转移计划网上注册和申报备案审批结果,危险废物管理计划（转移计划）备案表，加盖业务单位公章,TRUE
道路挖掘夜间施工什么时间可以办理,道路挖掘夜间施工备案办理时间,时间：星期一至星期五  9:00-11:00，13:30-16:30（法定节假日除外）\n地点：徐汇区行政服务中心（南宁路969号）,TRUE
上哪查危险废物管理转移计划网上注册和申报备案结果,危险废物管理转移计划网上注册和申报备案查询地点,地点：上海市徐汇区南宁路969号徐汇区行政服务中心。\n（一）窗口咨询：\n时间：周二和周四下午1:30~16:30\n（二）电话咨询（021）24092222*2231,TRUE
怎么领取对建设工程项目报建的许可住宅修缮工程的办理结果,建设工程项目报建的许可住宅修缮工程领证地点,,FALSE
办理道路挖掘夜间施工备案之后在哪里查询结果,道路挖掘夜间施工备案查询地点,网上查询：\n上海市路政局网站（http://www.highway.sh.cn/）公示,TRUE
有危险废物管理计划转移计划备案表的样例吗,危险废物管理计划转移计划备案表有模板吗,请点击链接下载模板：\nhttp://www.shzwfww.gov.cn/zwfww/frame/pages/basic/attach/attachdown?attachGuid=38155df3-cb51-4a97-8ffd-51d1cca64b29,FALSE
办理道路挖掘夜间施工备案交什么材料？,道路挖掘夜间施工备案办理材料,1.《市政、管线及轨道交通类工程夜间施工作业备案申请表》（需建设单位、施工单位、监理单位、交警共同盖章）\n2.建设单位、承包施工单位、工程转承包单位的营业执照（加盖各单位公章）\n3.《建筑工程施工许可证》或《上海市城市道路掘路执照》\n4.施工工地总平面布置图（包括周边敏感建筑物分布情况）和施工布置图（包括施工设备布置情况）\n5.施工进度计划表、现场夜间连续施工的具体时间和工程量（需建设单位、施工单位、监理单位共同盖章）\n6.《交通安全意见书》（公安交通管理部门盖章）\n7.《夜间施工谅解协议》（居委会盖章）\n8.夜间文明施工承诺书（施工单位盖章）\n9.夜间施工噪声污染控制措施（需建设单位、施工单位、监理单位共同盖章）,TRUE
动物产品指的是什么？,动物产品定义,动物产品，是指动物的肉、生皮、原毛、绒、脏器、脂、血液、精液、卵、胚胎、骨、蹄、头、角、筋以及可能传播动物疫病的奶、蛋等,TRUE
办理动物检疫证明的条件是什么？,动物检疫证明办理条件,办理动物产品检疫证明的条件是：\n1、经检疫合格的动物产品到达目的地后，需要直接在当地分销的：\n（1）提供原始有效《动物检疫合格证明》，检疫标志完整，且证物相符；\n（2）在有关国家标准规定的保质期内，且无腐败变质。\n2、经检疫合格的动物产品到达目的地，贮藏后需继续调运或者分销的：\n（1）提供原始有效《动物检疫合格证明》，检疫标志完整，且证物相符；\n（2）在有关国家标准规定的保质期内，无腐败变质；\n（3）有健全的出入库登记记录；\n（4）农业部规定进行必要的实验室疫病检测的，检测结果符合要求。,FALSE
办理动物检疫证明的地点是哪？,动物检疫证明领证地点,地址：徐汇区南宁路969号1号楼,FALSE
核发出版物经营许可证（零售）有什么用？,核发出版物经营许可证零售办理效力,必须持有《出版物经营许可证》，才能够从事相应的许可经营活动。,TRUE
道路挖掘夜间施工备案对申请人有什么要求吗,道路挖掘夜间施工备案要求,确定需要夜间施工的建设单位、施工单位即可办理。,TRUE
办理道路挖掘夜间施工备案需要缴费吗,道路挖掘夜间施工备案价格,办理道路挖掘夜间施工备案不收取任何费用哦~,TRUE
办理危险废物管理（转移）计划网上注册和申报备案在哪里交材料？,危险废物管理转移计划网上注册和申报备案交办理材料地点,地点：上海市徐汇区南宁路969号徐汇区行政服务中心。\n时间：周二和周四下午1:30~16:30。,TRUE
办理危险废物管理（转移）计划网上注册和申报备案要去哪个部门,危险废物管理转移计划网上注册和申报备案办理单位或部门,部门名称：徐汇区环保环境保护局\n涉及机构：上海市固体废物管理中心、上海市环境监察总队、徐汇区环保局,TRUE
有危险废物运输单位的营业执照的样例吗,危险废物运输单位的营业执照有模板吗,请点击链接下载模板：\nhttp://www.shzwfww.gov.cn/zwfww/frame/pages/basic/attach/attachdown?attachGuid=38155df3-cb51-4a97-8ffd-51d1cca64b29,FALSE
办理动物产品检疫证明的地点是哪？,动物产品检疫证明领证地点,地址：徐汇区南宁路969号1号楼,TRUE
什么时候可以申报办理动物检疫证明,动物检疫证明申报时间,这个常年受理哦！\n申办时间：星期一至星期五、上午9:00～11:30、下午13:30～16:30(法定节假日除外),TRUE
动物产品检疫申报单有样例吗,动物产品检疫申报单有模板吗,请您点击以下链接查看或者下载动物产品检疫申报单（http://xzfwzx.xh.sh.cn/xzfwzx/lawGuideMaxmum.action?affairNo=4630407a-3ba3-43d5-9904-31f18123e057）,TRUE
我要办理营业性演出（国内）许可），需要交什么材料？,营业性演出国内许可办理材料,营业性演出国内许可办理材料链接如下：http://xzfwzx.xh.sh.cn/xzfwzx/lawGuideMaxmum.action?affairNo=e5483a29-97fd-425e-a30d-7a49348c239d,TRUE
办理动物产品检疫证明的材料有哪些？,动物产品检疫证明办理材料,根据不同的办理情形动物产品检疫证明的材料有所不同哦：\n以下是不同情形下所需要的材料清单：\n一、贮藏后需继续调运的猪牛羊产品：\n1.《动物检疫合格证明》；\n2.动物产品检疫申报单；\n3.瘦肉精检测报告；\n4.动物产品进出库台账；\n5.订货单/提货单；\n6.实验室疫病检测报告；\n7.出入库登记记录；\n二、贮藏后需继续调运的除猪牛羊以外的其他动物产品：\n1.《动物检疫合格证明》；\n2.动物产品检疫申报单；\n3.动物产品进出库台账；\n4.订货单/提货单；\n5.实验室疫病检测报告；\n6.出入库登记记录；,TRUE
有危险废物产生单位的营业执照的样例吗,危险废物产生单位的营业执照有模板吗,请点击链接下载模板：\nhttp://www.shzwfww.gov.cn/zwfww/frame/pages/basic/attach/attachdown?attachGuid=38155df3-cb51-4a97-8ffd-51d1cca64b29,FALSE
办理动物产品检疫证明的条件是什么？,动物产品检疫证明办理条件,办理动物产品检疫证明的条件是：\n1、经检疫合格的动物产品到达目的地后，需要直接在当地分销的：\n（1）提供原始有效《动物检疫合格证明》，检疫标志完整，且证物相符；\n（2）在有关国家标准规定的保质期内，且无腐败变质。\n2、经检疫合格的动物产品到达目的地，贮藏后需继续调运或者分销的：\n（1）提供原始有效《动物检疫合格证明》，检疫标志完整，且证物相符；\n（2）在有关国家标准规定的保质期内，无腐败变质；\n（3）有健全的出入库登记记录；\n（4）农业部规定进行必要的实验室疫病检测的，检测结果符合要求。,TRUE
法人委托授权书有模板吗？,法人委托授权书有模板吗,没有模板哦~\n法人委托授权书只要书写的合情合理、符合实际情况即可。,TRUE
办理动物检疫证明的时间是什么时候？,动物检疫证明办理时间,周一至周五 上午9：00-11:30；下午13:30-16:30。（法定节假日除外）,TRUE
软件和集成电路产业发展专项项目办理条件是什么,市软件和集成电路产业发展专项项目办理条件,申报单位必须为在本市依法设立并具有独立承担民事责任能力的单位，经营状态正常、信用记录良好、符合产业发展导向，具有承担项目建设的相应能力，申报的项目内容必须在项目指南范围内，申报单位必须实事求是、科学合理地填报需实现的相关经济、技术指标以及资金落实情况，各项目实施周期在两年内。,TRUE
办理动物检疫证明需要缴费吗？,动物检疫证明价格,该事项免费哦~,FALSE
办理动物检疫证明的材料有哪些？,动物检疫证明办理材料,办理猫犬动物检疫证明的材料有：\n1.检疫申报单；\n2.申报人身份；\n3.徐汇区居住证明；\n4.（犬猫）狂犬免疫证明；\n5.养犬登记证；\n6.委托书；\n根据不同的办理情形动物产品检疫证明的材料有所不同哦：\n以下是不同情形下所需要的材料清单：\n一、贮藏后需继续调运的猪牛羊产品：\n1.《动物检疫合格证明》；\n2.动物产品检疫申报单；\n3.瘦肉精检测报告；\n4.动物产品进出库台账；\n5.订货单/提货单；\n6.实验室疫病检测报告；\n7.出入库登记记录；\n二、贮藏后需继续调运的除猪牛羊以外的其他动物产品：\n1.《动物检疫合格证明》；\n2.动物产品检疫申报单；\n3.动物产品进出库台账；\n4.订货单/提货单；\n5.实验室疫病检测报告；\n6.出入库登记记录；,FALSE
动物产品检疫证明去哪里交材料,动物产品检疫证明交办理材料地点,地址：徐汇区南宁路969号1号楼,TRUE
办理临时占用城市道路许可之后在哪里查询结果？,临时占用城市道路许可查询地点,1.窗口咨询：徐汇区南宁路969号1123室\n2.电话咨询：021-64395293\n3.电子邮件咨询:http://www.shzj.gov.cn/art/2010/5/19/art_43299_83.html\n4.信函咨询:咨询部门名称：上海市徐汇区市场监督管理局质量认证监管科通讯地址：徐汇区南宁路969号1123室,FALSE
办理动物产品检疫证明的流程是怎么样的？,动物产品检疫证明办理方法,办理动物检疫证明的流程是：\n1、企业或个人提前3天在徐汇区行政服务中心综合受理窗口申报；\n2、区动物卫生监督所对申报材料进行审核；\n3、审核通过后，与企业或者个人联络预约时间带犬或猫至宠物诊所进行检疫；\n4、犬或猫检疫合格后，现场制作发放《动物检疫合格证明》（动物A）。,TRUE
上哪获取动物产品检疫证明这个材料？,动物产品检疫证明拿办理材料地点,企业或者个人自行准备,TRUE
施工布置图（包括施工设备布置情况）的绘制要求是什么？,施工布置图包括施工设备布置情况要求,所申请夜间施工路段的设备、人员、材料的具体布置位置。,TRUE
什么时候可以申报办理危险废物管理转移计划网上注册和申报备案,危险废物管理转移计划网上注册和申报备案申报时间,时间：周二和周四下午1:30~16:30\n地址：上海市徐汇区南宁路969号徐汇区行政服务中心。,FALSE
办理动物检疫证明有什么用啊,动物检疫证明办理效力,办理动物动物产品检疫证明的功能是：动物卫生监督机构官方兽医出具的，标示某一动物及其产品检疫的合格。,FALSE
办理动物检疫证明的办理依据是什么？,动物检疫证明办理依据,动物动物产品检疫证明办理依据：\n1、《中华人民共和国动物防疫法》（根据2015年4月24日第十二届全国人民代表大会常务委员会第十四次会议通过全国人民代表大会常务委员会《关于修改<中华人民共和国电力法>等六部法律的决定》修正）\n第四十二条第一款规定：屠宰、出售或者运输动物以及出售或者运输动物产品前，货主应当按照国务院兽医主管部门的规定向当地动物卫生监督机构申报检疫。\n2、《动物检疫管理办法》,FALSE
市软件和集成电路产业发展专项项目归哪个部门管,市软件和集成电路产业发展专项项目办理单位或部门,由徐汇区科学技术委员会、上海市经济和信息化委员会、上海市财政局负责哦。,TRUE
什么时候可以申报办理动物产品检疫证明,动物产品检疫证明申报时间,这个常年受理哦！\n申办时间：星期一至星期五、上午9:00～11:30、下午13:30～16:30(法定节假日除外),TRUE
软件和集成电路产业发展专项项目申请书网址是什么,市软件和集成电路产业发展专项项目申请书网址,可在此网站下载http://www.sheitc.gov.cn/xxfw/655240.htm,TRUE
办理营业性演出（国内）许可需要缴费吗？,营业性演出国内许可价格,该事项不收任何费用哦~,TRUE
市软件和集成电路产业发展专项项目是什么意思,市软件和集成电路产业发展专项项目定义,根据「上海市软件和集成电路产业发展专项资金管理办法」第二条和第四条规定，上海市软件和集成电路产业发展专项资金（以下简称专项资金）是为了落实和贯彻国家产业发展政策，支持以软件和集成电路产业为核心的信息产业发展而设立的政府财政专项资金，属于政府财政资金，应按照财政预算资金的有关规定管理和使用。,TRUE
动物检疫合格证明的有效期是多久,动物检疫合格证明有效期,《动物检疫合格证明》（动物A）有效期1-5天。,TRUE
申报《软件和集成电路产业发展专项项目》有什么要求,市软件和集成电路产业发展专项项目要求,申报单位必须为在本市依法设立并具有独立承担民事责任能力的单位，经营状态正常、信用记录良好、符合产业发展导向，具有承担项目建设的相应能力,TRUE
有危险废物运输合同样例吗,危险废物运输合同有模板吗,没有哦~\n危险废物运输合同是由运输公司提供的。,TRUE
上哪获取动物检疫证明办理材料？,动物检疫证明拿办理材料地点,地址：徐汇区南宁路969号1号楼,FALSE
软件和集成电路产业发展专项项目多久能审核完事,市软件和集成电路产业发展专项项目审核时间,根据「上海市软件和集成电路产业发展专项资金管理办法」第二条和第四条规定，上海市软件和集成电路产业发展专项资金（以下简称专项资金）是为了落实和贯彻国家产业发展政策，支持以软件和集成电路产业为核心的信息产业发展而设立的政府财政专项资金，属于政府财政资金，应按照财政预算资金的有关规定管理和使用。,FALSE
本市单位录用徐汇区就业援助对象补贴申请表有格式要求吗,本市单位录用徐汇区就业援助对象补贴申请表要求,《单位录用徐汇区就业援助对象社会保险费补贴申请表》A4纸一式三份并加盖公章,TRUE
市软件和集成电路产业发展专项项目有效期是多久,市软件和集成电路产业发展专项项目有效期,申请软件和集成电路产业发展专项项目有效周期是在两年内哦,TRUE
提供的企业法人营业执照有什么要求吗,企业法人营业执照要求,带上原件，收复印件（用A4纸复印哦~）并且复印件需要加盖公章哦~,TRUE
去哪里办理对建设工程项目报建的许可？,对建设工程项目报建的许可领证地点,地址：徐汇区行政服务中心（南宁路969号）\n时间：工作日上午9:00-11:30、下午13:30-16:30（法定节假日除外）,TRUE
软件和集成电路产业发展专项项目在哪里可以查询,市软件和集成电路产业发展专项项目查询地点,电话咨询；62129099-2257  23119340,TRUE
办理动物产品检疫证明的办理依据是什么？,动物产品检疫证明办理依据,1、《中华人民共和国动物防疫法》（根据2015年4月24日第十二届全国人民代表大会常务委员会第十四次会议通过全国人民代表大会常务委员会《关于修改<中华人民共和国电力法>等六部法律的决定》修正） 第四十二条第一款规定：屠宰、出售或者运输动物以及出售或者运输动物产品前，货主应当按照国务院兽医主管部门的规定向当地动物卫生监督机构申报检疫。\n2、《动物检疫管理办法》,TRUE
办理劳务派遣许可有啥依据不,劳务派遣许可证办理依据,根据以下法律法规规定哦~\n1.全国人民代表大会常务委员会关于修改《中华人民共和国劳动合同法》的决定（中华人民共和国主席令第七十三号）第四条第四款规定：本决定施行前经营劳务派遣业务的单位，应当在本决定施行之日起一年内依法取得行政许可并办理公司变更登记，方可经营新的劳务派遣业务；\n2.《劳务派遣行政许可实施办法》（人力资源和社会保障部令第19号）；\n3.上海市人力资源和社会保障局《关于实施劳务派遣行政许可有关问题的通知》（沪人社关发〔2013〕32号）,TRUE
办理动物检疫证明的流程是怎么样的？,动物检疫证明办理方法,办理动物动物产品检疫证明的流程是：\n1.企业在市动物卫生监督所平台申报；\n2.区动物卫生监督所在网上预审；\n3.预审通过后，与企业联络预约时间现场核查；\n4.现场核查通过后，企业将材料准备齐全提交到窗口；\n5.材料审核通过后发放《动物、动物产品检疫证明》。,FALSE
办理动物产品检疫证明得到的是什么证件？,动物产品检疫证明审批结果,《动物检疫合格证明》（动物A）有效期1-5天。,TRUE
员工健康证办理有啥条件没,员工健康证办理条件,没有什么特点条件，具体情况请咨询相关医院单位进行办理。,TRUE
劳务派遣许可审批结果是什么？,劳务派遣许可证审批结果,《劳务派遣经营许可证》，许可证分为正本、副本，正本和副本具有同等法律效力。,TRUE
在哪里能够查询张江国家自主创新示范区专项发展资金项目,张江国家自主创新示范区专项发展资金项目查询地点,窗口咨询：\n上海市徐汇区科技创新服务中心；\n地址：上海市/南宁路969号1号楼 B区；\n工作日\n9：00～11:30 13:30～16:30；\n电话咨询：64280222,TRUE
变更事项情况说明有什么要求吗？,变更事项情况说明要求,需说明报建项目的基本情况，事项变更的原因及具体变更要求。,TRUE
软件和集成电路产业发展专项项目要花钱么,市软件和集成电路产业发展专项项目价格,是不收任何费用的哦,TRUE
张江国家自主创新示范区专项发展资金项目是做什么的,张江国家自主创新示范区专项发展资金项目定义,张江高新区的高技术产业产值占上海六成以上，去年发明专利授权数量占上海全市两成以上。2010年，张江高新区“一区六园”实现技工贸总收入6618.77亿元人民币。张江国家自主创新示范区将开展自主创新体制机制试点，自主创新人才特区建设试点，股权激励和科技成果转化试点，财税政策改革试点，科技与金融结合的改革试点，支持新兴产业参与国家重大科技项目试点，推广应用自主创新产品试点，新型研发机构建设改革试点等一系列举措。,TRUE
本市单位办妥招工登记备案手续的录用名册第三联有材料要求吗,本市单位办妥招工登记备案手续的录用名册第三联材料要求,原件或A4纸复印的复印件需要加盖公章哦；单位网上办理招工登记备案手续除外,TRUE
本市单位录用徐汇区就业援助对象补贴申请表材料要求,本市单位录用徐汇区就业援助对象补贴申请表材料要求,《单位录用徐汇区就业援助对象社会保险费补贴申请表》A4纸一式三份并加盖公章,TRUE
办理动物产品检疫证明要缴费不,动物产品检疫证明价格,不收任何费用哦~,TRUE
张江国家自主创新示范区专项发展资金项目归什么单位管理,张江国家自主创新示范区专项发展资金项目办理单位或部门,徐汇区科学技术委员会、上海市张江高新区管委会,TRUE
劳务派遣许可审核单位叫啥,劳务派遣许可证办理单位或部门,（一）上海市人力资源和社会保障局\n负责受理下列劳务派遣公司提出的许可申请：\n1.注册资本1000万元以上的；\n2.市人力资源社会保障行政部门认为需要由其实施许可的。\n（二）上海市徐汇区人力资源和社会保障局\n负责下列劳务派遣公司提出的许可申请：\n1.受理注册资本1000万元以下的主要办事机构所在地在本行政区域内的劳务派遣公司提出的许可申请。\n2.受理本机关已许可的劳务派遣公司设立分公司的报告\n3.受理主要办事机构所在地在本行政区域内的劳务派遣分公司备案。,TRUE
本市单位办妥招工登记备案手续的录用名册第三联有格式要求吗,本市单位办妥招工登记备案手续的录用名册第三联要求,原件或A4纸复印的复印件需要加盖公章哦；单位网上办理招工登记备案手续除外,TRUE
上海市城市道路掘路申请表材料要求,上海市城市道路掘路申请表材料要求,需建设单位、施工单位共同盖章,TRUE
用人单位招用徐汇区就业困难人员补贴领证地点在哪里,用人单位招用徐汇区就业困难人员补贴申请领证地点,上海市徐汇区就业促进中心\n地址: 徐汇区/南宁路999号五楼L大厅\n时间：每年4月、10月，周一至周五，上午9:00～11:30，下午13:30～16:30,TRUE
